Timestamp,Value
11/23/2017 8:55,22.36934
11/23/2017 9:00,14.02392563
11/23/2017 9:05,20.5882125
11/23/2017 9:10,19.86353
11/23/2017 9:15,10.68560375
11/23/2017 9:20,18.469995
11/23/2017 9:25,17.221945
11/23/2017 9:30,12.059995
11/23/2017 9:35,12.3605575
11/23/2017 9:40,13.17785625
11/23/2017 9:45,15.316105
11/23/2017 9:50,13.669065
11/23/2017 9:55,11.8268325
11/23/2017 10:00,23.85469438
11/23/2017 10:05,13.69585375
11/23/2017 10:10,13.81155125
11/23/2017 10:15,31.922365
11/23/2017 10:20,11.37588094
11/23/2017 10:25,21.9927275
11/23/2017 10:30,22.7026525
11/23/2017 10:35,22.3859725
11/23/2017 10:40,14.78514219
11/23/2017 10:45,11.5471275
11/23/2017 10:50,11.59319875
11/23/2017 10:55,8.277775625
11/23/2017 11:00,12.38108563
11/23/2017 11:05,10.75891875
11/23/2017 11:10,8.766643125
11/23/2017 11:15,10.8980775
11/23/2017 11:20,9.703301875
11/23/2017 11:25,15.10483875
11/23/2017 11:30,12.62044625
11/23/2017 11:35,11.42782625
11/23/2017 11:40,8.050060938
11/23/2017 11:45,9.47230875
11/23/2017 11:50,12.31769
11/23/2017 11:55,12.48978625
11/23/2017 12:00,12.37649188
11/23/2017 12:05,16.79741375
11/23/2017 12:10,9.482066875
11/23/2017 12:15,10.16876
11/23/2017 12:20,14.58241688
11/23/2017 12:25,11.01518375
11/23/2017 12:30,15.45453125
11/23/2017 12:35,9.714674375
11/23/2017 12:40,11.49100688
11/23/2017 12:45,18.7558525
11/23/2017 12:50,12.140545
11/23/2017 12:55,10.57425625
11/23/2017 13:00,12.51890563
11/23/2017 13:05,12.37846625
11/23/2017 13:10,10.097325
11/23/2017 13:15,21.4827425
11/23/2017 13:20,17.85355219
11/23/2017 13:25,13.53225125
11/23/2017 13:30,18.90161
11/23/2017 13:35,13.08193125
11/23/2017 13:40,18.44979813
11/23/2017 13:45,11.62972125
11/23/2017 13:50,22.7903075
11/23/2017 13:55,21.6774725
11/23/2017 14:00,21.21000188
11/23/2017 14:05,26.49749
11/23/2017 14:10,25.6241375
11/23/2017 14:15,16.4299175
11/23/2017 14:20,18.17071625
11/23/2017 14:25,25.9196975
11/23/2017 14:30,12.0992125
11/23/2017 14:35,10.39566375
11/23/2017 14:40,8.80392125
11/23/2017 14:45,12.51389875
11/23/2017 14:50,14.20870875
11/23/2017 14:55,10.8547325
11/23/2017 15:00,12.31662125
11/23/2017 15:05,13.77770625
